Copyright 1986-2022 Xilinx, Inc. All Rights Reserved. Copyright 2022-2024 Advanced Micro Devices, Inc. All Rights Reserved.
----------------------------------------------------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2024.1 (lin64) Build 5076996 Wed May 22 18:36:09 MDT 2024
| Date         : Tue Dec 31 18:22:28 2024
| Host         : lap-inf133 running 64-bit Ubuntu 24.04.1 LTS
| Command      : report_utilization -hierarchical -hierarchical_depth 8 -file /janberq/repos/jnbrq/hbmex-sw/results/synth/SpmvExp1_impl3_utilization_hier.post_pr.txt
| Design       : bd_top_wrapper
| Device       : xcu55c-fsvh2892-2L-e
| Speed File   : -2L
| Design State : Routed
----------------------------------------------------------------------------------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+---------------------------------------------------------------------------------------------------+--------------------------------------------------------------------------------------+------------+------------+---------+------+-------+--------+--------+------+------------+
|                                              Instance                                             |                                        Module                                        | Total LUTs | Logic LUTs | LUTRAMs | SRLs |  FFs  | RAMB36 | RAMB18 | URAM | DSP Blocks |
|               ram_ext                                                                             |                                                     bd_top_SpmvExp1_0_0_ram_2x32_916 |         21 |          1 |      20 |    0 |     0 |      0 |      0 |    0 |          0 |
|           downsizerValues                                                                         |                                                      bd_top_SpmvExp1_0_0_Downsize_22 |         25 |          5 |      20 |    0 |     6 |      0 |      0 |    0 |          0 |
|             (downsizerValues)                                                                     |                                                      bd_top_SpmvExp1_0_0_Downsize_22 |          2 |          2 |       0 |    0 |     3 |      0 |      0 |    0 |          0 |
|             sinkBuffered__sinkBuffer                                                              |                                                bd_top_SpmvExp1_0_0_Queue2_UInt32_913 |         23 |          3 |      20 |    0 |     3 |      0 |      0 |    0 |          0 |
|               (sinkBuffered__sinkBuffer)                                                          |                                                bd_top_SpmvExp1_0_0_Queue2_UInt32_913 |          2 |          2 |       0 |    0 |     3 |      0 |      0 |    0 |          0 |
|               ram_ext                                                                             |                                                     bd_top_SpmvExp1_0_0_ram_2x32_914 |         21 |          1 |      20 |    0 |     0 |      0 |      0 |    0 |          0 |
|           mux                                                                                     |                                                              bd_top_SpmvExp1_0_0_Mux |       1232 |        392 |     840 |    0 |   160 |      0 |      0 |    0 |          0 |
|             (mux)                                                                                 |                                                              bd_top_SpmvExp1_0_0_Mux |          2 |          2 |       0 |    0 |     4 |      0 |      0 |    0 |          0 |
|             read_arbiter                                                                          |                                              bd_top_SpmvExp1_0_0_elasticBasicArbiter |        106 |         70 |      36 |    0 |     8 |      0 |      0 |    0 |          0 |
|               (read_arbiter)                                                                      |                                              bd_top_SpmvExp1_0_0_elasticBasicArbiter |          0 |          0 |       0 |    0 |     2 |      0 |      0 |    0 |          0 |
|               select_sinkBuffer                                                                   |                                                 bd_top_SpmvExp1_0_0_Queue2_UInt2_910 |          5 |          5 |       0 |    0 |     3 |      0 |      0 |    0 |          0 |
|               sink_sinkBuffer                                                                     |                                  bd_top_SpmvExp1_0_0_Queue2_ReadAddressChannel_6_911 |        101 |         65 |      36 |    0 |     3 |      0 |      0 |    0 |          0 |
|                 (sink_sinkBuffer)                                                                 |                                  bd_top_SpmvExp1_0_0_Queue2_ReadAddressChannel_6_911 |          2 |          2 |       0 |    0 |     3 |      0 |      0 |    0 |          0 |
